2016-04-05 10:27:55.848 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if com.importio.builder.logging_1.0.1.20150319160206.jar required
2016-04-05 10:27:55.849 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if com.importio.builder_1.0.1.1437144645.jar required
2016-04-05 10:27:55.849 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if com.importio.systembundle_1.0.0.20150306155554.jar required
2016-04-05 10:27:55.849 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if com.springsource.org.apache.commons.io_1.4.0.jar required
2016-04-05 10:27:55.849 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if com.springsource.org.apache.xml.resolver_1.2.0.jar required
2016-04-05 10:27:55.849 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if javax.inject_1.0.0.v20091030.jar required
2016-04-05 10:27:55.849 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if javax.servlet_3.1.0.v201410161800.jar required
2016-04-05 10:27:55.849 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if joda-time_2.7.0.jar required
2016-04-05 10:27:55.849 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if jrobotx_0.2.0.jar required
2016-04-05 10:27:55.849 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if net.javacrumbs.json2xml_4.1.0.jar required
2016-04-05 10:27:55.849 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if net.sf.jtidy_1.0.0.jar required
2016-04-05 10:27:55.849 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if nu.validator.htmlparser_1.0.0.20150326135404.jar required
2016-04-05 10:27:55.850 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.apache.commons.lang_2.4.0 required
2016-04-05 10:27:55.850 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.apache.httpcomponents.httpcore_4.3.2.jar required
2016-04-05 10:27:55.850 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.apache.servicemix.bundles.saxon_9.5.1.1_1.jar required
2016-04-05 10:27:55.850 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.core.contenttype_3.5.0.v20150421-2214.jar required
2016-04-05 10:27:55.850 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.core.jobs_3.7.0.v20150330-2103.jar required
2016-04-05 10:27:55.850 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.core.runtime_3.11.0.v20150405-1723.jar required
2016-04-05 10:27:55.850 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.app_1.3.300.v20150423-1356.jar required
2016-04-05 10:27:55.850 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.common_3.7.0.v20150402-1709.jar required
2016-04-05 10:27:55.850 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.frameworkadmin.equinox_1.0.600.v20150522-2234.jar required
2016-04-05 10:27:55.850 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.frameworkadmin_2.0.200.v20150423-1455.jar required
2016-04-05 10:27:55.850 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.launcher.cocoa.macosx.x86_64_1.1.300.v20150602-1417 required
2016-04-05 10:27:55.851 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.launcher_1.3.100.v20150511-1540.jar required
2016-04-05 10:27:55.851 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.preferences_3.5.300.v20150408-1437.jar required
2016-04-05 10:27:55.851 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.registry_3.6.0.v20150318-1503.jar required
